tool	context	sample_size	rep	region	n_files	elapsed_sec	user_sec	sys_sec	max_rss_kb	exit_status
dmpp_list	CHH	200	0052	chr5:15449680-15450643	200	0.72	0.66	0.04	15152	0
dmpp_list	CHH	200	0053	chr8:11955567-11956074	200	0.71	0.67	0.03	13032	0
ballc	CHH	200	0053	chr8:11955567-11956074	200	18.58	13.40	4.10	35200	0
ballc	CHH	200	0054	chr10:123671691-123674480	200	18.14	13.07	4.04	35208	0
dmpp_list	CHH	200	0054	chr10:123671691-123674480	200	0.82	0.61	0.05	13032	0
dmpp_list	CHH	200	0055	chr18:70005736-70006080	200	0.74	0.68	0.04	15088	0
ballc	CHH	200	0055	chr18:70005736-70006080	200	19.21	13.62	4.19	35192	0
ballc	CHH	200	0056	chr6:126560209-126560748	200	18.32	12.94	4.10	35208	0
dmpp_list	CHH	200	0056	chr6:126560209-126560748	200	0.67	0.63	0.03	15160	0
dmpp_list	CHH	200	0057	chr6:168472624-168474551	200	0.59	0.54	0.03	15100	0
ballc	CHH	200	0057	chr6:168472624-168474551	200	17.21	11.81	3.75	35240	0
ballc	CHH	200	0058	chr8:3472697-3473159	200	19.04	13.84	4.10	35216	0
dmpp_list	CHH	200	0058	chr8:3472697-3473159	200	0.66	0.62	0.03	13280	0
dmpp_list	CHH	200	0059	chr19:28344343-28346016	200	0.68	0.63	0.04	15056	0
ballc	CHH	200	0059	chr19:28344343-28346016	200	18.36	12.91	4.17	35228	0
ballc	CHH	200	0060	chr9:20562981-20563797	200	18.65	13.06	4.12	35196	0
dmpp_list	CHH	200	0060	chr9:20562981-20563797	200	0.72	0.68	0.02	15072	0
dmpp_list	CHH	200	0061	chr8:136221145-136222235	200	0.72	0.67	0.03	13276	0
ballc	CHH	200	0061	chr8:136221145-136222235	200	18.53	13.19	4.27	35240	0
ballc	CHH	200	0062	chr12:5622945-5623319	200	18.05	12.87	4.13	35232	0
dmpp_list	CHH	200	0062	chr12:5622945-5623319	200	0.68	0.55	0.03	15144	0
dmpp_list	CHH	200	0063	chr4:19164070-19165278	200	0.65	0.57	0.03	15108	0
ballc	CHH	200	0063	chr4:19164070-19165278	200	18.07	12.53	4.07	35196	0
ballc	CHH	200	0064	chr9:9458902-9461863	200	18.58	13.30	4.01	35204	0
dmpp_list	CHH	200	0064	chr9:9458902-9461863	200	0.68	0.64	0.03	13036	0
dmpp_list	CHH	200	0065	chr7:126955811-126958406	200	0.67	0.62	0.04	15060	0
ballc	CHH	200	0065	chr7:126955811-126958406	200	18.37	13.18	4.05	35232	0
ballc	CHH	200	0066	chrX:130119041-130119207	200	18.88	13.65	4.13	35188	0
dmpp_list	CHH	200	0066	chrX:130119041-130119207	200	0.69	0.64	0.03	15328	0
dmpp_list	CHH	200	0067	chr7:27111485-27111903	200	0.68	0.64	0.03	15024	0
ballc	CHH	200	0067	chr7:27111485-27111903	200	18.09	12.83	4.05	35216	0
ballc	CHH	200	0068	chr1:73519185-73519932	200	17.87	12.42	3.97	35192	0
dmpp_list	CHH	200	0068	chr1:73519185-73519932	200	2.12	0.69	0.04	15052	0
dmpp_list	CHH	200	0069	chr18:50268597-50268728	200	1.14	0.67	0.04	13020	0
ballc	CHH	200	0069	chr18:50268597-50268728	200	18.54	13.40	4.05	35176	0
ballc	CHH	200	0070	chr6:51492948-51493393	200	18.18	13.09	3.98	35196	0
dmpp_list	CHH	200	0070	chr6:51492948-51493393	200	0.72	0.67	0.03	15080	0
dmpp_list	CHH	200	0071	chr6:50817231-50817460	200	0.72	0.67	0.03	15060	0
ballc	CHH	200	0071	chr6:50817231-50817460	200	19.55	13.81	4.41	35208	0
ballc	CHH	200	0072	chr18:5427768-5427951	200	18.19	13.01	4.08	35208	0
dmpp_list	CHH	200	0072	chr18:5427768-5427951	200	1.42	0.63	0.04	15328	0
dmpp_list	CHH	200	0073	chr7:53525475-53525834	200	0.68	0.64	0.02	15320	0
ballc	CHH	200	0073	chr7:53525475-53525834	200	17.99	12.73	3.97	35236	0
ballc	CHH	200	0074	chr20:61695399-61695722	200	18.56	13.46	4.08	35164	0
dmpp_list	CHH	200	0074	chr20:61695399-61695722	200	0.82	0.62	0.03	15316	0
dmpp_list	CHH	200	0075	chr10:18400909-18401323	200	0.79	0.65	0.03	15332	0
ballc	CHH	200	0075	chr10:18400909-18401323	200	18.15	12.85	4.09	35208	0
ballc	CHH	200	0076	chr12:123391597-123392259	200	19.37	13.70	4.10	35208	0
dmpp_list	CHH	200	0076	chr12:123391597-123392259	200	0.71	0.66	0.04	15020	0
dmpp_list	CHH	200	0077	chr13:110308769-110308902	200	0.89	0.65	0.03	15108	0
ballc	CHH	200	0077	chr13:110308769-110308902	200	17.98	12.91	4.01	35184	0
ballc	CHH	200	0078	chr4:44354342-44357413	200	18.41	13.28	3.95	35240	0
dmpp_list	CHH	200	0078	chr4:44354342-44357413	200	0.72	0.68	0.02	15220	0
dmpp_list	CHH	200	0079	chr2:48901985-48904986	200	0.74	0.67	0.03	15308	0
ballc	CHH	200	0079	chr2:48901985-48904986	200	19.09	13.72	3.95	35236	0
ballc	CHH	200	0080	chr13:82821299-82821513	200	18.10	12.96	3.88	35188	0
dmpp_list	CHH	200	0080	chr13:82821299-82821513	200	0.82	0.64	0.04	15088	0
dmpp_list	CHH	200	0081	chr6:7200983-7201712	200	0.69	0.64	0.04	15076	0
ballc	CHH	200	0081	chr6:7200983-7201712	200	18.82	13.56	4.07	35192	0
ballc	CHH	200	0082	chr16:35473551-35474428	200	18.11	13.05	4.01	35200	0
dmpp_list	CHH	200	0082	chr16:35473551-35474428	200	0.77	0.65	0.03	15092	0
dmpp_list	CHH	200	0083	chr1:13233364-13233554	200	2.15	0.65	0.03	15156	0
ballc	CHH	200	0083	chr1:13233364-13233554	200	15.88	11.93	3.75	35148	0
ballc	CHH	200	0084	chr12:53677129-53677640	200	19.45	13.78	4.09	35200	0
dmpp_list	CHH	200	0084	chr12:53677129-53677640	200	0.85	0.65	0.04	15044	0
dmpp_list	CHH	200	0085	chr7:153566888-153570225	200	0.68	0.63	0.04	15136	0
ballc	CHH	200	0085	chr7:153566888-153570225	200	18.21	13.22	3.96	35204	0
ballc	CHH	200	0086	chr12:11727290-11727741	200	18.44	13.18	4.00	35188	0
dmpp_list	CHH	200	0086	chr12:11727290-11727741	200	0.78	0.66	0.05	15016	0
dmpp_list	CHH	200	0087	chr13:107546191-107546670	200	0.74	0.67	0.04	15156	0
ballc	CHH	200	0087	chr13:107546191-107546670	200	18.40	13.04	4.12	35224	0
ballc	CHH	200	0088	chr8:72834326-72834875	200	18.13	12.98	4.01	35208	0
dmpp_list	CHH	200	0088	chr8:72834326-72834875	200	0.68	0.64	0.02	15288	0
dmpp_list	CHH	200	0089	chr17:56105181-56105412	200	0.94	0.57	0.06	15076	0
ballc	CHH	200	0089	chr17:56105181-56105412	200	18.62	13.26	4.10	35184	0
ballc	CHH	200	0090	chr7:52514751-52515858	200	18.18	13.08	4.07	35204	0
dmpp_list	CHH	200	0090	chr7:52514751-52515858	200	0.69	0.64	0.04	15312	0
dmpp_list	CHH	200	0091	chr18:25400148-25400486	200	0.76	0.63	0.03	15100	0
ballc	CHH	200	0091	chr18:25400148-25400486	200	18.66	13.11	4.11	35188	0
ballc	CHH	200	0092	chr14:83475221-83478226	200	19.05	13.67	4.18	35204	0
dmpp_list	CHH	200	0092	chr14:83475221-83478226	200	0.73	0.65	0.03	15088	0
dmpp_list	CHH	200	0093	chr20:55530845-55534227	200	0.75	0.63	0.04	15020	0
ballc	CHH	200	0093	chr20:55530845-55534227	200	18.30	13.13	4.15	35204	0
ballc	CHH	200	0094	chr5:68250344-68251453	200	17.53	12.26	3.98	35184	0
dmpp_list	CHH	200	0094	chr5:68250344-68251453	200	0.71	0.67	0.03	13036	0
dmpp_list	CHH	200	0095	chr19:53584341-53585579	200	0.78	0.66	0.04	15324	0
ballc	CHH	200	0095	chr19:53584341-53585579	200	18.50	13.18	4.14	35236	0
ballc	CHH	200	0096	chr4:46269607-46271784	200	18.35	13.06	4.01	35200	0
dmpp_list	CHH	200	0096	chr4:46269607-46271784	200	0.74	0.67	0.03	15016	0
dmpp_list	CHH	200	0097	chr7:32211625-32212362	200	0.71	0.66	0.04	13024	0
ballc	CHH	200	0097	chr7:32211625-32212362	200	18.93	13.67	4.16	35196	0
ballc	CHH	200	0098	chr18:1119195-1120276	200	18.23	13.01	4.11	35212	0
dmpp_list	CHH	200	0098	chr18:1119195-1120276	200	0.80	0.60	0.05	13116	0
dmpp_list	CHH	200	0099	chr10:44387560-44387653	200	1.10	0.63	0.04	15072	0
ballc	CHH	200	0099	chr10:44387560-44387653	200	18.85	13.32	4.12	35180	0
ballc	CHH	200	0100	chr1:236713100-236713431	200	18.77	13.35	4.12	35176	0
dmpp_list	CHH	200	0100	chr1:236713100-236713431	200	0.72	0.64	0.04	15120	0
dmpp_list	CHH	20	0001	chr18:60904687-60905329	20	0.14	0.05	0.01	12564	0
ballc	CHH	20	0001	chr18:60904687-60905329	20	2.20	1.36	0.38	35128	0
ballc	CHH	20	0002	chr7:129102492-129103257	20	1.82	1.38	0.40	35072	0
dmpp_list	CHH	20	0002	chr7:129102492-129103257	20	0.09	0.08	0.00	12452	0
dmpp_list	CHH	20	0003	chr10:80986092-80987802	20	0.10	0.08	0.01	11924	0
ballc	CHH	20	0003	chr10:80986092-80987802	20	1.84	1.37	0.44	35076	0
ballc	CHH	20	0004	chr7:73004751-73004968	20	1.83	1.36	0.44	35060	0
dmpp_list	CHH	20	0004	chr7:73004751-73004968	20	0.09	0.07	0.01	12472	0
dmpp_list	CHH	20	0005	chr19:54565849-54566796	20	0.13	0.07	0.01	12600	0
ballc	CHH	20	0005	chr19:54565849-54566796	20	1.81	1.36	0.43	35088	0
ballc	CHH	20	0006	chr9:100907369-100908413	20	1.83	1.34	0.46	35092	0
dmpp_list	CHH	20	0006	chr9:100907369-100908413	20	0.10	0.07	0.01	12512	0
dmpp_list	CHH	20	0007	chr6:62666358-62666693	20	0.09	0.08	0.01	14236	0
ballc	CHH	20	0007	chr6:62666358-62666693	20	1.85	1.33	0.48	35144	0
ballc	CHH	20	0008	chr8:4995081-4995181	20	1.78	1.31	0.44	35152	0
dmpp_list	CHH	20	0008	chr8:4995081-4995181	20	0.08	0.07	0.00	12392	0
dmpp_list	CHH	20	0009	chr5:2250505-2250695	20	0.06	0.04	0.01	12452	0
ballc	CHH	20	0009	chr5:2250505-2250695	20	1.76	1.33	0.41	35148	0
ballc	CHH	20	0010	chr11:92883107-92883298	20	1.76	1.28	0.46	35180	0
dmpp_list	CHH	20	0010	chr11:92883107-92883298	20	0.08	0.07	0.01	12692	0
dmpp_list	CHH	20	0011	chr11:25599990-25600068	20	0.22	0.07	0.01	12248	0
ballc	CHH	20	0011	chr11:25599990-25600068	20	1.86	1.38	0.42	35120	0
ballc	CHH	20	0012	chr11:58972007-58972930	20	1.84	1.36	0.46	35168	0
dmpp_list	CHH	20	0012	chr11:58972007-58972930	20	0.09	0.07	0.01	12436	0
dmpp_list	CHH	20	0013	chr8:10777349-10777787	20	0.09	0.07	0.01	12320	0
ballc	CHH	20	0013	chr8:10777349-10777787	20	1.84	1.36	0.46	35048	0
ballc	CHH	20	0014	chr5:135132025-135132550	20	1.86	1.38	0.46	35048	0
dmpp_list	CHH	20	0014	chr5:135132025-135132550	20	0.09	0.07	0.01	14436	0
dmpp_list	CHH	20	0015	chr22:45017786-45018409	20	0.09	0.08	0.01	11604	0
ballc	CHH	20	0015	chr22:45017786-45018409	20	1.80	1.31	0.47	35112	0
ballc	CHH	20	0016	chr14:25520941-25521563	20	1.77	1.30	0.44	35156	0
dmpp_list	CHH	20	0016	chr14:25520941-25521563	20	0.08	0.07	0.00	12496	0
dmpp_list	CHH	20	0017	chr5:175048343-175048570	20	0.08	0.07	0.01	12684	0
ballc	CHH	20	0017	chr5:175048343-175048570	20	1.85	1.37	0.46	35080	0
ballc	CHH	20	0018	chr3:34346374-34347822	20	1.86	1.37	0.47	35160	0
dmpp_list	CHH	20	0018	chr3:34346374-34347822	20	0.09	0.08	0.01	12372	0
dmpp_list	CHH	20	0019	chr16:27056092-27058943	20	0.09	0.08	0.01	12152	0
ballc	CHH	20	0019	chr16:27056092-27058943	20	1.88	1.40	0.46	35116	0
ballc	CHH	20	0020	chr21:46591012-46594063	20	1.88	1.41	0.45	35100	0
dmpp_list	CHH	20	0020	chr21:46591012-46594063	20	0.06	0.05	0.00	12528	0
dmpp_list	CHH	20	0021	chr3:140475747-140476554	20	0.09	0.07	0.01	12528	0
ballc	CHH	20	0021	chr3:140475747-140476554	20	1.85	1.38	0.44	35084	0
ballc	CHH	20	0022	chr1:221680909-221682657	20	1.88	1.37	0.44	35092	0
dmpp_list	CHH	20	0022	chr1:221680909-221682657	20	0.11	0.07	0.01	12308	0
dmpp_list	CHH	20	0023	chr16:26123069-26123622	20	0.09	0.08	0.01	14448	0
ballc	CHH	20	0023	chr16:26123069-26123622	20	1.87	1.33	0.51	35140	0
ballc	CHH	20	0024	chr14:85913918-85914615	20	1.85	1.35	0.48	35080	0
dmpp_list	CHH	20	0024	chr14:85913918-85914615	20	0.09	0.07	0.01	12364	0
dmpp_list	CHH	20	0025	chr2:65030383-65030570	20	0.08	0.06	0.01	14528	0
ballc	CHH	20	0025	chr2:65030383-65030570	20	1.88	1.39	0.47	35184	0
ballc	CHH	20	0026	chr11:79348942-79349508	20	1.86	1.35	0.49	35108	0
dmpp_list	CHH	20	0026	chr11:79348942-79349508	20	0.08	0.07	0.01	14488	0
dmpp_list	CHH	20	0027	chr20:26276905-26277145	20	0.16	0.07	0.01	14388	0
ballc	CHH	20	0027	chr20:26276905-26277145	20	1.88	1.36	0.50	35096	0
ballc	CHH	20	0028	chr6:65980861-65985996	20	1.91	1.40	0.45	35148	0
dmpp_list	CHH	20	0028	chr6:65980861-65985996	20	0.08	0.07	0.01	12464	0
dmpp_list	CHH	20	0029	chr12:118715386-118717440	20	0.19	0.08	0.01	12136	0
ballc	CHH	20	0029	chr12:118715386-118717440	20	1.89	1.39	0.48	35116	0
ballc	CHH	20	0030	chr7:67595333-67595734	20	1.88	1.36	0.50	35104	0
dmpp_list	CHH	20	0030	chr7:67595333-67595734	20	0.09	0.07	0.01	12292	0
dmpp_list	CHH	20	0031	chr11:57989487-57990002	20	0.09	0.08	0.00	14432	0
ballc	CHH	20	0031	chr11:57989487-57990002	20	1.85	1.35	0.48	35112	0
ballc	CHH	20	0032	chr19:23909741-23914442	20	1.85	1.33	0.49	35120	0
dmpp_list	CHH	20	0032	chr19:23909741-23914442	20	0.09	0.08	0.01	13840	0
dmpp_list	CHH	20	0033	chr11:127370712-127372744	20	0.09	0.07	0.01	14400	0
ballc	CHH	20	0033	chr11:127370712-127372744	20	1.86	1.37	0.47	35096	0
ballc	CHH	20	0034	chr2:40967444-40967745	20	1.84	1.37	0.45	35056	0
dmpp_list	CHH	20	0034	chr2:40967444-40967745	20	0.09	0.08	0.01	12272	0
dmpp_list	CHH	20	0035	chr10:3813894-3814451	20	0.09	0.08	0.01	12436	0
ballc	CHH	20	0035	chr10:3813894-3814451	20	1.87	1.37	0.48	35100	0
ballc	CHH	20	0036	chr15:98348879-98349258	20	1.84	1.36	0.47	35108	0
dmpp_list	CHH	20	0036	chr15:98348879-98349258	20	0.09	0.07	0.01	12340	0
dmpp_list	CHH	20	0037	chr4:2798992-2799189	20	0.09	0.08	0.00	12528	0
ballc	CHH	20	0037	chr4:2798992-2799189	20	1.85	1.37	0.45	35016	0
ballc	CHH	20	0038	chr7:147213115-147214169	20	2.03	1.32	0.69	35168	0
dmpp_list	CHH	20	0038	chr7:147213115-147214169	20	0.07	0.06	0.01	12364	0
dmpp_list	CHH	20	0039	chr11:132609364-132610559	20	0.08	0.06	0.01	12500	0
ballc	CHH	20	0039	chr11:132609364-132610559	20	1.96	1.36	0.59	35172	0
ballc	CHH	20	0040	chr18:53505240-53506718	20	1.94	1.38	0.54	35104	0
dmpp_list	CHH	20	0040	chr18:53505240-53506718	20	0.09	0.07	0.01	12528	0
dmpp_list	CHH	20	0041	chr7:142155340-142155941	20	0.09	0.07	0.01	12692	0
ballc	CHH	20	0041	chr7:142155340-142155941	20	1.82	1.27	0.51	35112	0
ballc	CHH	20	0042	chr8:93258272-93259554	20	1.79	1.28	0.48	35136	0
dmpp_list	CHH	20	0042	chr8:93258272-93259554	20	0.06	0.05	0.00	14728	0
dmpp_list	CHH	20	0043	chrX:56913054-56913738	20	0.07	0.05	0.01	14500	0
ballc	CHH	20	0043	chrX:56913054-56913738	20	1.81	1.31	0.48	35124	0
ballc	CHH	20	0044	chr6:124143967-124145005	20	1.78	1.29	0.47	35152	0
dmpp_list	CHH	20	0044	chr6:124143967-124145005	20	0.08	0.07	0.01	12392	0
dmpp_list	CHH	20	0045	chr12:57609991-57611227	20	0.08	0.06	0.01	12388	0
ballc	CHH	20	0045	chr12:57609991-57611227	20	1.86	1.35	0.49	35092	0
ballc	CHH	20	0046	chr5:16416167-16417731	20	1.90	1.40	0.48	35140	0
dmpp_list	CHH	20	0046	chr5:16416167-16417731	20	0.09	0.07	0.01	12552	0
dmpp_list	CHH	20	0047	chrX:33732914-33733256	20	0.08	0.07	0.01	14700	0
ballc	CHH	20	0047	chrX:33732914-33733256	20	1.87	1.36	0.49	35092	0
ballc	CHH	20	0048	chr20:7208269-7209333	20	1.84	1.37	0.45	35084	0
dmpp_list	CHH	20	0048	chr20:7208269-7209333	20	0.09	0.07	0.01	12256	0
dmpp_list	CHH	20	0049	chr2:236818024-236818461	20	0.09	0.08	0.01	12368	0
ballc	CHH	20	0049	chr2:236818024-236818461	20	1.81	1.36	0.44	35148	0
ballc	CHH	20	0050	chr13:55588098-55589591	20	1.86	1.42	0.42	35164	0
dmpp_list	CHH	20	0050	chr13:55588098-55589591	20	0.09	0.07	0.01	12316	0
dmpp_list	CHH	20	0051	chr4:72047673-72048201	20	0.07	0.06	0.01	12368	0
ballc	CHH	20	0051	chr4:72047673-72048201	20	1.86	1.38	0.46	35036	0
ballc	CHH	20	0052	chr5:15449680-15450643	20	1.86	1.37	0.47	35108	0
dmpp_list	CHH	20	0052	chr5:15449680-15450643	20	0.08	0.07	0.00	12520	0
dmpp_list	CHH	20	0053	chr8:11955567-11956074	20	0.09	0.08	0.01	12620	0
ballc	CHH	20	0053	chr8:11955567-11956074	20	1.85	1.34	0.49	35112	0
ballc	CHH	20	0054	chr10:123671691-123674480	20	1.80	1.35	0.44	35152	0
dmpp_list	CHH	20	0054	chr10:123671691-123674480	20	0.09	0.08	0.00	12400	0
dmpp_list	CHH	20	0055	chr18:70005736-70006080	20	0.09	0.08	0.01	14448	0
ballc	CHH	20	0055	chr18:70005736-70006080	20	1.84	1.38	0.45	35028	0
ballc	CHH	20	0056	chr6:126560209-126560748	20	1.96	1.35	0.46	35084	0
dmpp_list	CHH	20	0056	chr6:126560209-126560748	20	0.09	0.08	0.01	14560	0
dmpp_list	CHH	20	0057	chr6:168472624-168474551	20	0.08	0.07	0.01	12260	0
ballc	CHH	20	0057	chr6:168472624-168474551	20	1.85	1.37	0.45	35152	0
ballc	CHH	20	0058	chr8:3472697-3473159	20	1.79	1.29	0.47	35132	0
dmpp_list	CHH	20	0058	chr8:3472697-3473159	20	0.05	0.04	0.01	12392	0
dmpp_list	CHH	20	0059	chr19:28344343-28346016	20	0.06	0.05	0.00	14472	0
ballc	CHH	20	0059	chr19:28344343-28346016	20	1.75	1.30	0.44	35148	0
ballc	CHH	20	0060	chr9:20562981-20563797	20	1.75	1.28	0.44	35132	0
dmpp_list	CHH	20	0060	chr9:20562981-20563797	20	0.07	0.05	0.01	12492	0
dmpp_list	CHH	20	0061	chr8:136221145-136222235	20	0.08	0.07	0.00	14492	0
ballc	CHH	20	0061	chr8:136221145-136222235	20	1.72	1.26	0.44	35132	0
ballc	CHH	20	0062	chr12:5622945-5623319	20	1.73	1.27	0.45	35152	0
dmpp_list	CHH	20	0062	chr12:5622945-5623319	20	0.08	0.07	0.01	12472	0
dmpp_list	CHH	20	0063	chr4:19164070-19165278	20	0.09	0.07	0.01	12452	0
ballc	CHH	20	0063	chr4:19164070-19165278	20	1.73	1.25	0.46	35120	0
ballc	CHH	20	0064	chr9:9458902-9461863	20	1.68	1.20	0.46	35180	0
dmpp_list	CHH	20	0064	chr9:9458902-9461863	20	0.08	0.07	0.01	14520	0
dmpp_list	CHH	20	0065	chr7:126955811-126958406	20	0.08	0.07	0.01	12464	0
ballc	CHH	20	0065	chr7:126955811-126958406	20	1.73	1.26	0.45	35124	0
ballc	CHH	20	0066	chrX:130119041-130119207	20	1.72	1.27	0.44	35116	0
dmpp_list	CHH	20	0066	chrX:130119041-130119207	20	0.08	0.07	0.01	14464	0
dmpp_list	CHH	20	0067	chr7:27111485-27111903	20	0.07	0.06	0.01	12496	0
ballc	CHH	20	0067	chr7:27111485-27111903	20	1.72	1.28	0.43	35164	0
ballc	CHH	20	0068	chr1:73519185-73519932	20	1.76	1.26	0.47	35104	0
dmpp_list	CHH	20	0068	chr1:73519185-73519932	20	0.08	0.07	0.01	14488	0
dmpp_list	CHH	20	0069	chr18:50268597-50268728	20	0.08	0.06	0.01	12684	0
ballc	CHH	20	0069	chr18:50268597-50268728	20	1.77	1.31	0.44	35148	0
ballc	CHH	20	0070	chr6:51492948-51493393	20	1.76	1.28	0.46	35136	0
dmpp_list	CHH	20	0070	chr6:51492948-51493393	20	0.08	0.07	0.00	14428	0
dmpp_list	CHH	20	0071	chr6:50817231-50817460	20	0.08	0.06	0.01	14484	0
ballc	CHH	20	0071	chr6:50817231-50817460	20	1.75	1.25	0.49	35128	0
ballc	CHH	20	0072	chr18:5427768-5427951	20	1.76	1.28	0.47	35056	0
dmpp_list	CHH	20	0072	chr18:5427768-5427951	20	0.08	0.07	0.01	14472	0
dmpp_list	CHH	20	0073	chr7:53525475-53525834	20	0.08	0.06	0.01	12456	0
ballc	CHH	20	0073	chr7:53525475-53525834	20	1.74	1.25	0.47	35156	0
ballc	CHH	20	0074	chr20:61695399-61695722	20	1.73	1.26	0.45	35116	0
dmpp_list	CHH	20	0074	chr20:61695399-61695722	20	0.08	0.06	0.01	12688	0
dmpp_list	CHH	20	0075	chr10:18400909-18401323	20	0.08	0.06	0.01	12480	0
ballc	CHH	20	0075	chr10:18400909-18401323	20	1.69	1.25	0.42	35128	0
ballc	CHH	20	0076	chr12:123391597-123392259	20	1.74	1.27	0.45	35180	0
dmpp_list	CHH	20	0076	chr12:123391597-123392259	20	0.08	0.06	0.01	12416	0
dmpp_list	CHH	20	0077	chr13:110308769-110308902	20	0.08	0.07	0.01	12444	0
ballc	CHH	20	0077	chr13:110308769-110308902	20	1.73	1.24	0.47	35120	0
ballc	CHH	20	0078	chr4:44354342-44357413	20	1.76	1.28	0.46	35092	0
dmpp_list	CHH	20	0078	chr4:44354342-44357413	20	0.08	0.07	0.01	14536	0
dmpp_list	CHH	20	0079	chr2:48901985-48904986	20	0.07	0.06	0.01	14560	0
ballc	CHH	20	0079	chr2:48901985-48904986	20	1.78	1.31	0.45	35180	0
ballc	CHH	20	0080	chr13:82821299-82821513	20	1.76	1.27	0.47	35124	0
dmpp_list	CHH	20	0080	chr13:82821299-82821513	20	0.08	0.07	0.01	14568	0
dmpp_list	CHH	20	0081	chr6:7200983-7201712	20	0.08	0.06	0.01	12368	0
ballc	CHH	20	0081	chr6:7200983-7201712	20	1.73	1.26	0.46	35168	0
ballc	CHH	20	0082	chr16:35473551-35474428	20	1.74	1.26	0.46	35132	0
dmpp_list	CHH	20	0082	chr16:35473551-35474428	20	0.06	0.05	0.01	14560	0
dmpp_list	CHH	20	0083	chr1:13233364-13233554	20	0.09	0.08	0.01	12448	0
ballc	CHH	20	0083	chr1:13233364-13233554	20	1.78	1.32	0.44	35096	0
ballc	CHH	20	0084	chr12:53677129-53677640	20	1.79	1.31	0.47	35120	0
dmpp_list	CHH	20	0084	chr12:53677129-53677640	20	0.09	0.07	0.01	12268	0
dmpp_list	CHH	20	0085	chr7:153566888-153570225	20	0.08	0.07	0.01	12212	0
ballc	CHH	20	0085	chr7:153566888-153570225	20	1.79	1.30	0.47	35092	0
ballc	CHH	20	0086	chr12:11727290-11727741	20	1.78	1.31	0.46	35108	0
dmpp_list	CHH	20	0086	chr12:11727290-11727741	20	0.09	0.07	0.01	12108	0
dmpp_list	CHH	20	0087	chr13:107546191-107546670	20	0.08	0.07	0.01	12532	0
ballc	CHH	20	0087	chr13:107546191-107546670	20	1.72	1.26	0.44	35172	0
ballc	CHH	20	0088	chr8:72834326-72834875	20	1.74	1.29	0.43	35168	0
dmpp_list	CHH	20	0088	chr8:72834326-72834875	20	0.07	0.05	0.01	12404	0
dmpp_list	CHH	20	0089	chr17:56105181-56105412	20	0.07	0.07	0.00	12436	0
ballc	CHH	20	0089	chr17:56105181-56105412	20	1.75	1.30	0.43	35140	0
ballc	CHH	20	0090	chr7:52514751-52515858	20	1.70	1.24	0.44	35156	0
dmpp_list	CHH	20	0090	chr7:52514751-52515858	20	0.08	0.07	0.00	12688	0
dmpp_list	CHH	20	0091	chr18:25400148-25400486	20	0.09	0.08	0.01	12124	0
ballc	CHH	20	0091	chr18:25400148-25400486	20	1.71	1.26	0.44	35128	0
ballc	CHH	20	0092	chr14:83475221-83478226	20	1.78	1.33	0.44	35092	0
dmpp_list	CHH	20	0092	chr14:83475221-83478226	20	0.09	0.08	0.00	12304	0
dmpp_list	CHH	20	0093	chr20:55530845-55534227	20	0.08	0.07	0.01	12448	0
ballc	CHH	20	0093	chr20:55530845-55534227	20	1.77	1.31	0.45	35160	0
ballc	CHH	20	0094	chr5:68250344-68251453	20	1.79	1.32	0.45	35072	0
dmpp_list	CHH	20	0094	chr5:68250344-68251453	20	0.08	0.07	0.01	12492	0
dmpp_list	CHH	20	0095	chr19:53584341-53585579	20	0.09	0.07	0.01	12404	0
ballc	CHH	20	0095	chr19:53584341-53585579	20	1.74	1.26	0.46	35100	0
ballc	CHH	20	0096	chr4:46269607-46271784	20	1.76	1.28	0.46	35084	0
dmpp_list	CHH	20	0096	chr4:46269607-46271784	20	0.09	0.08	0.01	12436	0
dmpp_list	CHH	20	0097	chr7:32211625-32212362	20	0.09	0.08	0.01	14436	0
ballc	CHH	20	0097	chr7:32211625-32212362	20	1.78	1.28	0.49	35092	0
ballc	CHH	20	0098	chr18:1119195-1120276	20	1.78	1.31	0.45	35136	0
dmpp_list	CHH	20	0098	chr18:1119195-1120276	20	0.09	0.07	0.01	14368	0
dmpp_list	CHH	20	0099	chr10:44387560-44387653	20	0.07	0.06	0.01	12708	0
ballc	CHH	20	0099	chr10:44387560-44387653	20	1.76	1.27	0.48	35072	0
ballc	CHH	20	0100	chr1:236713100-236713431	20	1.78	1.29	0.47	35052	0
dmpp_list	CHH	20	0100	chr1:236713100-236713431	20	0.09	0.07	0.01	12368	0
dmpp_list	CHH	500	0001	chr18:60904687-60905329	500	10.85	2.06	0.11	14984	0
ballc	CHH	500	0001	chr18:60904687-60905329	500	48.98	36.60	11.51	35192	0
ballc	CHH	500	0002	chr7:129102492-129103257	500	51.64	37.26	12.29	35216	0
dmpp_list	CHH	500	0002	chr7:129102492-129103257	500	1.99	1.89	0.08	15160	0
dmpp_list	CHH	500	0003	chr10:80986092-80987802	500	6.98	2.03	0.09	15052	0
ballc	CHH	500	0003	chr10:80986092-80987802	500	50.80	37.44	11.42	35208	0
ballc	CHH	500	0004	chr7:73004751-73004968	500	49.95	36.84	11.14	35188	0
dmpp_list	CHH	500	0004	chr7:73004751-73004968	500	2.06	1.96	0.06	13008	0
dmpp_list	CHH	500	0005	chr19:54565849-54566796	500	5.14	1.94	0.10	12988	0
